
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     18:23:57  JUL 08, 2019 CP=      5.582

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV 
    6136    0.0047353276  -0.0005018550  -0.0245866483   0.0293219759   0.0210126916
    6137    0.0058076924   0.0000234914  -0.0267608983   0.0325685907   0.0232446936
    6138    0.0342604378   0.0171431859  -0.1202734930   0.1545339308   0.1129130259
    6139    0.0232732057   0.0010423156  -0.0604911789   0.0837643845   0.0605298800
    6140    0.0280776957   0.0064046498  -0.0197509495   0.0478286452   0.0321199274
    6141    0.0392648800   0.0140129565  -0.0032440881   0.0425089681   0.0287600920
    6142    0.0420973361   0.0271470689  -0.0018726479   0.0439699840   0.0320906854
    6143    0.0485585411   0.0155640016  -0.0390606192   0.0876191604   0.0641207238
    6144    0.0678825502   0.0228335080  -0.1981701137   0.2660526639   0.1904113270
    6145    0.0741146018   0.0407085376  -0.3830796184   0.4571942202   0.3457855561
    6146    0.0439608338   0.0361384617  -0.4430569562   0.4870177900   0.3720076155
    6147    0.0359277375   0.0092761294  -0.4307855464   0.4667132840   0.3493777539
    6148    0.0295561897  -0.0139367032  -0.3876164303   0.4171726200   0.3075490398
    6149    0.0320222488  -0.0139089177  -0.3697121060   0.4017343548   0.2930262577
    6150    0.0261431027  -0.0055505082  -0.3470157618   0.3731588646   0.2757922000
    6151    0.0281578255   0.0236546244  -0.3317162419   0.3598740675   0.2771101503
    6152    0.0379396416   0.0232782145  -0.2744764887   0.3124161303   0.2350244765
    6153    0.0300188177   0.0186750713  -0.1935885983   0.2236074160   0.1684300430
    6154    0.0225834243   0.0128678166  -0.1492375992   0.1718210235   0.1298589036
    6155    0.0187883155   0.0019594885  -0.1153120210   0.1341003366   0.0973489625
    6156    0.0122317336  -0.0042035160  -0.0837443569   0.0959760905   0.0697043076
    6157    0.0208793287   0.0021163245  -0.0730642805   0.0939436092   0.0677577120
    6158    0.0273313085   0.0028104192  -0.0697314877   0.0970627962   0.0770015439
    6159    0.0328379259   0.0023649041  -0.0779791527   0.1108170786   0.0961180237
    6160    0.0354975771  -0.0000157974  -0.1166691796   0.1521667567   0.1134643909
    6161    0.0457894289   0.0086258464  -0.2258856049   0.2716750338   0.1964727856
    6162    0.0586489750   0.0322392269  -0.3732523971   0.4319013722   0.3228264659
    6163    0.0437994539   0.0329977264  -0.4342718736   0.4780713274   0.3641997749
    6164    0.0357500817   0.0131344430  -0.4307449574   0.4664950391   0.3507369743
    6165    0.0282587892  -0.0096626281  -0.3888742215   0.4171330107   0.3080204869
    6166    0.0287159689  -0.0111922927  -0.3617880591   0.3905040280   0.2864922106
    6167    0.0243344161  -0.0025963231  -0.3357402806   0.3600746967   0.2674083748
    6168    0.0252477485   0.0180585290  -0.3173337759   0.3425815245   0.2612374987
    6169    0.0224514761   0.0210873629  -0.2690729702   0.2915244463   0.2237898995
    6170    0.0189085948   0.0178335206  -0.2190117315   0.2379203263   0.1827306152
    6171    0.0154257341   0.0136349545  -0.1938466160   0.2092723502   0.1607153806
    6172    0.0123298319  -0.0032123870  -0.1480676786   0.1603975105   0.1178873169
    6173    0.0129540985  -0.0023495910  -0.1457706021   0.1587247005   0.1167689414
    6174    0.0192034353   0.0014520571  -0.1561094941   0.1753129294   0.1286374927
    6175    0.0266162812   0.0035877792  -0.1781162558   0.2047325371   0.1495398508
    6176    0.0338422989   0.0049854955  -0.2075314506   0.2413737495   0.1758240103
    6177    0.0423587794   0.0075046414  -0.2473961565   0.2897549359   0.2110169133
    6178    0.0511459703   0.0136896147  -0.2986869522   0.3498329225   0.2562490063
    6179    0.0562225916   0.0228519800  -0.3570404459   0.4132630376   0.3062673713
    6180    0.0490715347   0.0330084135  -0.4007275864   0.4497991211   0.3417775173
    6181    0.0413344038   0.0186424300  -0.4110898553   0.4524242591   0.3413715682
    6182    0.0291176027  -0.0133741342  -0.3658906561   0.3950082589   0.2896879867
    6183    0.0275421704  -0.0095877823  -0.3351140534   0.3626562239   0.2660026246
    6184    0.0227424732   0.0022916886  -0.3124529685   0.3351954417   0.2505443821
    6185    0.0209406930   0.0110316848  -0.2936792367   0.3146199297   0.2384701210
    6186    0.0176630484   0.0132156592  -0.2708228150   0.2884858634   0.2203468152
    6187    0.0158914977   0.0140569867  -0.2586330733   0.2745245709   0.2106366159
    6188    0.0172794381   0.0152404396  -0.2597181830   0.2769976212   0.2123505347
    6189    0.0113875209  -0.0009302333  -0.1766672693   0.1880547901   0.1401778792
    6190    0.0119911432  -0.0009628080  -0.1749122657   0.1869034089   0.1391056734
    6191    0.0175066561   0.0016545747  -0.1831349724   0.2006416285   0.1487003253
    6192    0.0245397437   0.0036546379  -0.1996578377   0.2241975814   0.1651695313
    6193    0.0325155144   0.0061447400  -0.2228187367   0.2553342511   0.1873618932
    6194    0.0422773863   0.0096447039  -0.2510245519   0.2933019382   0.2145529674
    6195    0.0537627555   0.0155498277  -0.2810580764   0.3348208319   0.2447488842
    6196    0.0642780037   0.0224680054  -0.3037661232   0.3680441269   0.2695874053
    6197    0.0612050083   0.0276055625  -0.3020949640   0.3632999723   0.2731893174
    6198    0.0332014650   0.0131005874  -0.2811395486   0.3143410136   0.2512828228
    6199    0.0347652991  -0.0131209170  -0.2815681022   0.3163334013   0.2277988391
    6200    0.0245364278   0.0052433822  -0.2843184840   0.3088549118   0.2306431863
    6201    0.0200868033   0.0107850465  -0.2759976815   0.2960844848   0.2243918145
    6202    0.0170445858   0.0112808414  -0.2654680531   0.2825126389   0.2152970222
    6203    0.0151050081   0.0106816105  -0.2567579138   0.2718629218   0.2076181228
    6204    0.0145831597   0.0089012507  -0.2539806240   0.2685637837   0.2048114117
    6205    0.0158484803   0.0099393500  -0.2581818777   0.2740303580   0.2085709590
    6206    0.0100792682  -0.0002604480  -0.1843099958   0.1943892640   0.1457219329
    6207    0.0105956519  -0.0003301152  -0.1826036738   0.1931993257   0.1447068538
    6208    0.0148187919   0.0021083473  -0.1872519496   0.2020707416   0.1509156733
    6209    0.0211265043   0.0044103936  -0.1970568547   0.2181833590   0.1619766817
    6210    0.0289622058   0.0068370468  -0.2097398313   0.2387020372   0.1760245117
    6211    0.0379323419   0.0106304253  -0.2224510017   0.2603833436   0.1910762831
    6212    0.0483547949   0.0153455949  -0.2299197815   0.2782745764   0.2032465782
    6213    0.0525509938   0.0209200198  -0.2188002071   0.2713512009   0.1991824457
    6214    0.0397665628   0.0175165681  -0.1798754623   0.2196420251   0.1639608437
    6215    0.0335597809   0.0132600129  -0.1619887235   0.1955485044   0.1476994249
    6216    0.0308118896   0.0184356377  -0.1801936918   0.2110055814   0.1599631254
    6217    0.0282411835   0.0165101020  -0.2036279859   0.2318691694   0.1743100173
    6218    0.0239665152   0.0135724176  -0.2163526438   0.2403191590   0.1811738025
    6219    0.0163140730   0.0126156327  -0.2192218242   0.2355358972   0.1799800857
    6220    0.0123706435   0.0106224602  -0.2204928793   0.2328635228   0.1787071440
    6221    0.0128803829   0.0078750156  -0.2243945065   0.2372748894   0.1810954197
    6222    0.0132587468   0.0076801441  -0.2278789464   0.2411376931   0.1834172467
    6223    0.0082409121   0.0001012955  -0.1762515190   0.1844924311   0.1389003889
    6224    0.0084029471   0.0000370235  -0.1741913352   0.1825942824   0.1375168406
    6225    0.0116137657   0.0020104959  -0.1752931772   0.1869069428   0.1403897226
    6226    0.0163666996   0.0043304269  -0.1781154385   0.1944821382   0.1453944177
    6227    0.0227162398   0.0069950258  -0.1811148450   0.2038310847   0.1513761833
    6228    0.0300992240   0.0099410509  -0.1806199816   0.2107192055   0.1552772814
    6229    0.0359750976   0.0129615742  -0.1708532918   0.2068283893   0.1515501304
    6230    0.0343589443   0.0141789329  -0.1465209809   0.1808799253   0.1328601714
    6231    0.0241337055   0.0110039677  -0.1168349650   0.1409686705   0.1047712643
    6232    0.0153502467   0.0091668523  -0.0820098290   0.0973600756   0.0787868748
    6233    0.0346620247   0.0093485184  -0.0851249928   0.1197870175   0.0904721529
    6234    0.0424835360   0.0078742163  -0.1169577348   0.1594412708   0.1128088658
    6235    0.0301867271   0.0085700903  -0.1435780622   0.1737647893   0.1265615757
    6236    0.0195532026   0.0088369779  -0.1601153108   0.1796685134   0.1345354195
    6237    0.0119798166   0.0091721219  -0.1699658530   0.1819456695   0.1391845529
    6238    0.0114337468   0.0068074705  -0.1780942424   0.1895279892   0.1445176619
    6239    0.0110859989   0.0060748465  -0.1811862124   0.1922722113   0.1460480901
    6240    0.0070942467  -0.0004363311  -0.1592861587   0.1663804054   0.1251921890
    6241    0.0069364087  -0.0007131433  -0.1572671183   0.1642035270   0.1236556635
    6242    0.0082736395   0.0013052566  -0.1557774974   0.1640511368   0.1237565396
    6243    0.0110104079   0.0038683460  -0.1532884797   0.1642988876   0.1238980377
    6244    0.0153326703   0.0065684631  -0.1490550339   0.1643877042   0.1233848186
    6245    0.0203266207   0.0082847143  -0.1394307430   0.1597573637   0.1187194787
    6246    0.0230659060   0.0093792314  -0.1214301779   0.1444960839   0.1065245690
    6247    0.0209149694   0.0092410187  -0.0950411052   0.1159560746   0.0854153707
    6248    0.0124292881   0.0078041038  -0.0611528023   0.0735820903   0.0560702734
    6249    0.0103511686   0.0001307318  -0.0276933451   0.0380445137   0.0299429691
    6250    0.0155323418   0.0042143440  -0.0239919360   0.0395242779   0.0328920490
    6251    0.0300283485   0.0014541771  -0.0459338282   0.0759621767   0.0544871770
    6252    0.0292871239   0.0031542504  -0.0773763149   0.1066634388   0.0747064138
    6253    0.0191117391   0.0055833983  -0.1013225561   0.1204342952   0.0881401843
    6254    0.0128323775   0.0061974836  -0.1175903559   0.1304227334   0.0981631602
    6255    0.0096444317   0.0061675557  -0.1290950123   0.1387394440   0.1057917934
    6256    0.0087601177   0.0047996232  -0.1323988098   0.1411589275   0.1071127293
    6257    0.0060048597  -0.0002291109  -0.1399987626   0.1460036223   0.1100198453
    6258    0.0063208395  -0.0018673365  -0.1380985627   0.1444194022   0.1083044755
    6259    0.0066105372  -0.0010958486  -0.1348966999   0.1415072372   0.1061289823
    6260    0.0072274820   0.0022783793  -0.1296627222   0.1368902042   0.1035696161
    6261    0.0087074901   0.0048639298  -0.1203562254   0.1290637155   0.0979246439
    6262    0.0108675036   0.0067143125  -0.1063786185   0.1172461220   0.0886995550
    6263    0.0128568071   0.0064143264  -0.0855788550   0.0984356620   0.0734632437
    6264    0.0117213343   0.0051273248  -0.0576511470   0.0693724813   0.0513124436
    6265    0.0085146226   0.0033703287  -0.0279193343   0.0364339569   0.0270642691
    6266    0.0054578159   0.0042566204  -0.0121692465   0.0176270624   0.0156219234
    6267    0.0049684016  -0.0012008267  -0.0046934996   0.0096619013   0.0099814625
    6268    0.0096021331   0.0007328348  -0.0126745258   0.0222766589   0.0170211890
    6269    0.0185825020  -0.0003599220  -0.0321797600   0.0507622619   0.0352586727
    6270    0.0176499816   0.0023484979  -0.0560736244   0.0737236060   0.0520731616
    6271    0.0130699058   0.0040710754  -0.0745602305   0.0876301363   0.0644893840
    6272    0.0090345936   0.0045669978  -0.0874410346   0.0964756282   0.0728141699
    6273    0.0070902913   0.0034621220  -0.0909271831   0.0980174744   0.0740559275
    6274    0.0053050420  -0.0003134705  -0.1213469038   0.1266519458   0.0953440877
    6275    0.0056085002  -0.0016578897  -0.1205158551   0.1261243553   0.0944798222
    6276    0.0059324225  -0.0024618668  -0.1169108649   0.1228432873   0.0915256674
    6277    0.0058100294  -0.0007715878  -0.1099037000   0.1157137294   0.0866469266
    6278    0.0055541135   0.0016050589  -0.0992953038   0.1048494172   0.0792166924
    6279    0.0051944737   0.0036091512  -0.0839296121   0.0891240858   0.0679810337
    6280    0.0066253161   0.0027929149  -0.0635833488   0.0702086649   0.0527085541
    6281    0.0079668499   0.0003746247  -0.0393293432   0.0472961931   0.0342784062
    6282    0.0053535144  -0.0012317452  -0.0164865879   0.0218401023   0.0156829901
    6283    0.0040183356   0.0002884849  -0.0089152998   0.0129336353   0.0104861298
    6284    0.0052856012  -0.0028226110  -0.0062037552   0.0114893564   0.0089433304
    6285    0.0029629302   0.0002103208  -0.0077890138   0.0107519440   0.0079963110
    6286    0.0075792053   0.0003889629  -0.0152884439   0.0228676492   0.0172298832
    6287    0.0126888143   0.0000202169  -0.0288481124   0.0415369267   0.0290942430
    6288    0.0125516991   0.0019615618  -0.0468989281   0.0594506272   0.0424615877
    6289    0.0077304446   0.0030730715  -0.0582503619   0.0659808065   0.0491827892
    6290    0.0051094560   0.0023028149  -0.0606598240   0.0657692800   0.0495556288
    6291    0.0048452268  -0.0002427302  -0.1055386448   0.1103838716   0.0830456467
    6292    0.0057424966  -0.0021605445  -0.1050730413   0.1108155379   0.0825171865
    6293    0.0055171572  -0.0036849556  -0.1015392830   0.1070564403   0.0790924945
    6294    0.0052224489  -0.0027478514  -0.0956607587   0.1008832076   0.0747637819
    6295    0.0050558559  -0.0021991577  -0.0855836688   0.0906395247   0.0671133107
    6296    0.0040509732  -0.0012066323  -0.0716293379   0.0756803110   0.0563222369
    6297    0.0044083386  -0.0010548165  -0.0554489198   0.0598572584   0.0442781435
    6298    0.0059257654  -0.0029937329  -0.0384172012   0.0443429667   0.0317967852
    6299    0.0045430780  -0.0041496397  -0.0258895742   0.0304326522   0.0213074587
    6300   -0.0002790261  -0.0042600672  -0.0174548623   0.0171758362   0.0139947289
    6301   -0.0006977959  -0.0047657685  -0.0120381738   0.0113403779   0.0127471975
    6302    0.0015109948  -0.0024918076  -0.0115668141   0.0130778089   0.0096501249
    6303    0.0041606878  -0.0015671565  -0.0136356669   0.0177963546   0.0126571807
    6304    0.0064756602  -0.0000370183  -0.0228641399   0.0293398001   0.0214067042
    6305    0.0086516647   0.0008464371  -0.0373940919   0.0460457566   0.0328973005
    6306    0.0057885662   0.0017703410  -0.0452245380   0.0510131042   0.0378732673
    6307    0.0031914998   0.0013911588  -0.0458758655   0.0490673652   0.0371062488
    6308    0.0056501353  -0.0015192049  -0.0936523203   0.0993024556   0.0738260180
    6309    0.0055065765  -0.0019397470  -0.0937348709   0.0992414474   0.0737400799
    6310    0.0051531239  -0.0037499673  -0.0909152932   0.0960684170   0.0707628284
    6311    0.0048358569  -0.0044090208  -0.0855820599   0.0904179168   0.0662987928
    6312    0.0043815667  -0.0041903192  -0.0776886779   0.0820702446   0.0601152834
    6313    0.0036566972  -0.0034945492  -0.0676580583   0.0713147555   0.0523629894
    6314    0.0028555747  -0.0023469654  -0.0567908947   0.0596464693   0.0441614611
    6315    0.0037420098  -0.0029184264  -0.0479625732   0.0517045830   0.0375814590
    6316    0.0028158270  -0.0034344706  -0.0434961102   0.0463119372   0.0335709255
    6317    0.0013103558  -0.0044969802  -0.0409124310   0.0422227869   0.0305536473
    6318    0.0006040948  -0.0045373338  -0.0364637667   0.0370678615   0.0268876605
    6319    0.0011791985  -0.0040112284  -0.0311060979   0.0322852964   0.0233791515
    6320    0.0048436609  -0.0038534293  -0.0323037972   0.0371474581   0.0274683841
    6321    0.0065160888  -0.0012477451  -0.0400628591   0.0465789478   0.0335161460
    6322    0.0050053922  -0.0005449510  -0.0438064044   0.0488117966   0.0357672265
    6323    0.0035057080   0.0006332182  -0.0463249966   0.0498307046   0.0374781105
    6324    0.0022878397   0.0004069506  -0.0461989877   0.0484868274   0.0366399900
    6325    0.0060864626  -0.0010931399  -0.0867688170   0.0928552796   0.0688472104
    6326    0.0058630892  -0.0029765265  -0.0857423407   0.0916054299   0.0673531692
    6327    0.0057037215  -0.0053817068  -0.0836255273   0.0893292488   0.0648951424
    6328    0.0050792472  -0.0062820980  -0.0794753128   0.0845545600   0.0611562861
    6329    0.0044223494  -0.0055752832  -0.0745899508   0.0790123002   0.0573534602
    6330    0.0031811513  -0.0042111253  -0.0684326915   0.0716138428   0.0525005317
    6331    0.0025933457  -0.0028407157  -0.0627666184   0.0653599641   0.0483788646
    6332    0.0024362392  -0.0020093692  -0.0592097734   0.0616460126   0.0458700740
    6333    0.0022583537  -0.0021574962  -0.0582246696   0.0604830232   0.0449452273
    6334    0.0014849888  -0.0021452026  -0.0582436659   0.0597286547   0.0446287874
    6335    0.0014313019  -0.0026591119  -0.0573765360   0.0588078379   0.0437826478
    6336    0.0023776043  -0.0022985773  -0.0576815146   0.0600591189   0.0445911719
    6337    0.0034848078  -0.0015720775  -0.0591770305   0.0626618383   0.0465242593
    6338    0.0037186417  -0.0014135377  -0.0588361682   0.0625548100   0.0463837341
    6339    0.0031642879  -0.0009520138  -0.0567771646   0.0599414526   0.0446473443
    6340    0.0021158986  -0.0006454804  -0.0545726732   0.0566885718   0.0427405850
    6341    0.0019528910  -0.0001373841  -0.0546429375   0.0565958285   0.0427846181
    6342    0.0070656882  -0.0019264745  -0.0808043808   0.0878700691   0.0644221123
    6343    0.0066216479  -0.0040489922  -0.0799676725   0.0865893204   0.0629417092
    6344    0.0061466810  -0.0067099105  -0.0786953231   0.0848420041   0.0609409866
    6345    0.0053135227  -0.0072022419  -0.0765493441   0.0818628668   0.0587596847
    6346    0.0043890289  -0.0065642554  -0.0736580835   0.0780471124   0.0563183960
    6347    0.0035071807  -0.0050630380  -0.0708153835   0.0743225642   0.0541992823
    6348    0.0028314742  -0.0033904992  -0.0682902410   0.0711217151   0.0525200959
    6349    0.0020500673  -0.0017164311  -0.0670824431   0.0691325104   0.0518198072
    6350    0.0017738284  -0.0007465730  -0.0677028762   0.0694767045   0.0525218776
    6351    0.0012589381  -0.0000039038  -0.0690115168   0.0702704549   0.0535927457
    6352    0.0011289364   0.0000743192  -0.0702062282   0.0713351647   0.0544909461
    6353    0.0016957559  -0.0002334496  -0.0712856227   0.0729813786   0.0554671964
    6354    0.0020374799  -0.0004149663  -0.0715006361   0.0735381159   0.0557099908
    6355    0.0021909919  -0.0003188773  -0.0701385165   0.0723295084   0.0547335863
    6356    0.0018728509  -0.0002617707  -0.0668936950   0.0687665460   0.0521097795
    6357    0.0018695266  -0.0007694518  -0.0636568534   0.0655263800   0.0494858952
    6358    0.0021929403  -0.0004597323  -0.0632193365   0.0654122769   0.0493418815
    6359    0.0073688654  -0.0018813637  -0.0758356614   0.0832045268   0.0607870493
    6360    0.0069680709  -0.0044858460  -0.0751160367   0.0820841076   0.0592859281
    6361    0.0066912911  -0.0079206167  -0.0743437998   0.0810350909   0.0575694950
    6362    0.0057058215  -0.0081725975  -0.0735094497   0.0792152712   0.0563800303
    6363    0.0046549236  -0.0070085799  -0.0724734724   0.0771283960   0.0554065714
    6364    0.0036921929  -0.0057484435  -0.0708519955   0.0745441884   0.0541149702
    6365    0.0031170531  -0.0039314321  -0.0700400656   0.0731571187   0.0538066490
    6366    0.0028742474  -0.0021232986  -0.0703624561   0.0732367035   0.0545495639
    6367    0.0024958288  -0.0006607337  -0.0713946352   0.0738904639   0.0556809825
    6368    0.0025973459  -0.0003142649  -0.0727143177   0.0753116636   0.0568718023
    6369    0.0025377846  -0.0000691811  -0.0744952837   0.0770330683   0.0583142105
    6370    0.0026813204  -0.0001997382  -0.0757315282   0.0784128485   0.0592885061
    6371    0.0025507225  -0.0001110698  -0.0756272347   0.0781779573   0.0591979865
    6372    0.0026655925  -0.0002381019  -0.0741974518   0.0768630444   0.0580646778
    6373    0.0025339531  -0.0004717967  -0.0714981201   0.0740320732   0.0558472314
    6374    0.0027399175  -0.0007963772  -0.0691386642   0.0718785817   0.0540168045
    6375    0.0029600860  -0.0006891556  -0.0685459582   0.0715060442   0.0536736368
    6376    0.0081248310  -0.0026786814  -0.0702402296   0.0783650606   0.0565983883
    6377    0.0077025212  -0.0056050924  -0.0696483258   0.0773508470   0.0551601906
    6378    0.0068388938  -0.0090586058  -0.0686563172   0.0754952110   0.0530575303
    6379    0.0060219554  -0.0090440617  -0.0683756952   0.0743976506   0.0524139088
    6380    0.0049904386  -0.0078583691  -0.0680819469   0.0730723855   0.0520181089
    6381    0.0043402749  -0.0061493383  -0.0681764812   0.0725167561   0.0522315444
    6382    0.0039449044  -0.0045068051  -0.0682152430   0.0721601473   0.0525816356
    6383    0.0041111714  -0.0030613231  -0.0691710754   0.0732822468   0.0538508794
    6384    0.0044173386  -0.0019050557  -0.0707361725   0.0751535111   0.0555761506
    6385    0.0045063538  -0.0011383452  -0.0720919907   0.0765983445   0.0569038319
    6386    0.0046419257  -0.0010643640  -0.0731788724   0.0778207980   0.0578320708
    6387    0.0047286662  -0.0012218201  -0.0737910937   0.0785197599   0.0582869617
    6388    0.0048048981  -0.0013302759  -0.0737327196   0.0785376176   0.0582449253
    6389    0.0042567319  -0.0009734704  -0.0726502354   0.0769069674   0.0572888697
    6390    0.0038252522  -0.0004624135  -0.0715223637   0.0753476159   0.0564014850
    6391    0.0034772039  -0.0004183369  -0.0704551125   0.0739323164   0.0554526235
    6392    0.0038353091  -0.0005204112  -0.0704829103   0.0743182194   0.0555760561
    6393    0.0080841507  -0.0031919022  -0.0619642484   0.0700483991   0.0501327711
    6394    0.0076283208  -0.0063919878  -0.0611511177   0.0687794386   0.0485174107
    6395    0.0069729743  -0.0097800035  -0.0605095580   0.0674825323   0.0468367828
    6396    0.0062540655  -0.0094415118  -0.0606797733   0.0669338388   0.0466700817
    6397    0.0053865718  -0.0084603619  -0.0608640264   0.0662505982   0.0465725094
    6398    0.0050337532  -0.0067961958  -0.0619798418   0.0670135950   0.0476966558
    6399    0.0048051272  -0.0049547100  -0.0628983373   0.0677034645   0.0487861058
    6400    0.0052591435  -0.0036437649  -0.0642846670   0.0695438105   0.0504422832
    6401    0.0058977706  -0.0027680035  -0.0658238823   0.0717216529   0.0521833067
    6402    0.0067083145  -0.0020827732  -0.0673829302   0.0740912447   0.0539674128
    6403    0.0067420283  -0.0022048222  -0.0673810076   0.0741230359   0.0539432208
    6404    0.0070518987  -0.0026530484  -0.0670036628   0.0740555616   0.0536904006
    6405    0.0068728657  -0.0021698090  -0.0672403703   0.0741132360   0.0539255169
    6406    0.0062340175  -0.0014057163  -0.0673722471   0.0736062646   0.0539616710
    6407    0.0051999999  -0.0007178530  -0.0668980136   0.0720980135   0.0533484982
    6408    0.0045767242  -0.0006221855  -0.0666530049   0.0712297291   0.0529239605
    6409    0.0048448636  -0.0003599805  -0.0674224231   0.0722672867   0.0537132226
    6410    0.0079208453  -0.0029627730  -0.0496131762   0.0575340215   0.0408381329
    6411    0.0079538224  -0.0071400256  -0.0481785056   0.0561323280   0.0390866949
    6412    0.0077081949  -0.0103585838  -0.0484501503   0.0561583452   0.0382751296
    6413    0.0060096901  -0.0093401209  -0.0489922905   0.0550019806   0.0378461041
    6414    0.0055308684  -0.0083219785  -0.0498305164   0.0553613849   0.0384214794
    6415    0.0052037238  -0.0071948551  -0.0504287227   0.0556324465   0.0389648062
    6416    0.0057271312  -0.0054348427  -0.0520319958   0.0577591271   0.0408454303
    6417    0.0063241848  -0.0042360962  -0.0533182006   0.0596423854   0.0424326781
    6418    0.0071537224  -0.0033397549  -0.0548959422   0.0620496646   0.0442883066
    6419    0.0078389840  -0.0028085210  -0.0561373366   0.0639763205   0.0457030173
    6420    0.0090736398  -0.0036188505  -0.0566285832   0.0657022230   0.0464931562
    6421    0.0099449486  -0.0034139956  -0.0570564511   0.0670013998   0.0473555214
    6422    0.0098039086  -0.0027685722  -0.0575859654   0.0673898739   0.0478275842
    6423    0.0083212934  -0.0023702517  -0.0574570965   0.0657783899   0.0470780276
    6424    0.0063740943  -0.0012497316  -0.0570451999   0.0634192942   0.0461634813
    6425    0.0052563555  -0.0008199761  -0.0567154797   0.0619718352   0.0455553751
    6426    0.0055631732  -0.0006056626  -0.0574340368   0.0629972100   0.0463027239
    6427    0.0097831053  -0.0038695381  -0.0302754772   0.0400585825   0.0275861617
    6428    0.0083978042  -0.0057718620  -0.0296381232   0.0380359274   0.0263139288
    6429    0.0068678673  -0.0084599482  -0.0295313189   0.0363991862   0.0248912090
    6430    0.0062786336  -0.0099207409  -0.0293287790   0.0356074126   0.0242414370
    6431    0.0057882803  -0.0086092464  -0.0302425363   0.0360308166   0.0245421086
    6432    0.0057453635  -0.0073569590  -0.0305562941   0.0363016576   0.0247846985
    6433    0.0061419619  -0.0056997095  -0.0313301215   0.0374720834   0.0257640601
    6434    0.0072305609  -0.0045519596  -0.0323821002   0.0396126612   0.0273261905
    6435    0.0081927446  -0.0038462968  -0.0334893573   0.0416821018   0.0287877774
    6436    0.0092165546  -0.0037763389  -0.0346187383   0.0438352929   0.0302721966
    6437    0.0108841850  -0.0044089152  -0.0360703896   0.0469545746   0.0322596243
    6438    0.0128136587  -0.0038514500  -0.0380089445   0.0508226032   0.0350521995
    6439    0.0131201324  -0.0035058797  -0.0387768026   0.0518969350   0.0358171026
    6440    0.0095286530  -0.0030434950  -0.0371432104   0.0466718634   0.0325394363
    6441    0.0071661210  -0.0015039836  -0.0369347379   0.0441008589   0.0314065391
    6442    0.0054854454  -0.0014941862  -0.0356306173   0.0411160628   0.0295705977
    6443    0.0060716661  -0.0006246609  -0.0373434420   0.0434151081   0.0313340390
    6444    0.0105765212  -0.0023931513  -0.0199925214   0.0305690426   0.0204498459
    6445    0.0093924192  -0.0059892434  -0.0178518086   0.0272442278   0.0184503777
    6446    0.0078656121  -0.0098857274  -0.0166153252   0.0244809373   0.0168967904
    6447    0.0062194308  -0.0097031405  -0.0171222366   0.0233416674   0.0159243854
    6448    0.0058727216  -0.0085985100  -0.0178159318   0.0236886534   0.0159858977
    6449    0.0058832688  -0.0073920559  -0.0177402129   0.0236234816   0.0157887372
    6450    0.0065047594  -0.0059333856  -0.0180582474   0.0245630068   0.0163856044
    6451    0.0076235736  -0.0046299930  -0.0187672584   0.0263908320   0.0176076145
    6452    0.0088121543  -0.0038952517  -0.0197329145   0.0285450689   0.0190804208
    6453    0.0099856910  -0.0040780801  -0.0205702983   0.0305559893   0.0204089861
    6454    0.0116763867  -0.0046808492  -0.0221173745   0.0337937612   0.0225467752
    6455    0.0151529810  -0.0045007876  -0.0252925890   0.0404455700   0.0275036126
    6456    0.0151091149  -0.0038035753  -0.0261067262   0.0412158411   0.0280478172
    6457    0.0098975997  -0.0037685859  -0.0226242182   0.0325218179   0.0218368943
    6458    0.0077015052  -0.0016841252  -0.0232085807   0.0309100860   0.0213742997
    6459    0.0055017489  -0.0014867985  -0.0216949799   0.0271967288   0.0190100556
    6460    0.0065731188  -0.0001413857  -0.0245451880   0.0311183068   0.0218567957
    6461    0.0349219451   0.0176737366  -0.1190681952   0.1539901403   0.1125353799
    6462    0.0240748423   0.0051407442  -0.0609540508   0.0850288931   0.0619619441
    6463    0.0313075388   0.0095322267  -0.0190468583   0.0503543971   0.0338079837
    6464    0.0402939450   0.0175653978  -0.0008076567   0.0411016017   0.0277026319
    6465    0.0392014036   0.0294916905   0.0014558311   0.0377455725   0.0311397617
    6466    0.0529218587   0.0170378864  -0.0567987380   0.1097205967   0.0782300176
    6467    0.0715716443   0.0323921445  -0.2315929456   0.3031645900   0.2204237488
    6468    0.0804827527   0.0464426092  -0.4045407395   0.4850234922   0.3647239025
    6469    0.0524736590   0.0352952155  -0.4563759260   0.5088495850   0.3853449551
    6470    0.0549061731   0.0166872833  -0.4699515155   0.5248576886   0.3901551364
    6471    0.0414677496  -0.0073006452  -0.4149740526   0.4564418022   0.3342151073
    6472    0.0372192265  -0.0142184146  -0.3719451555   0.4091643820   0.2973309279
    6473    0.0315295197  -0.0054268118  -0.3448282964   0.3763578160   0.2765829071
