        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         354      200.500       20.500       30.500  -0.03437643  -0.01878501  -0.00659259
         355      200.500       40.500       30.500  -0.02421471  -0.00128994  -0.01304263
         356      200.500       60.500       30.500   0.00009040  -0.00905127   0.00967499
         357      200.500       80.500       30.500  -0.01142939   0.00564594  -0.00005185
         358      200.500      100.500       30.500  -0.05366785  -0.01346256  -0.02010334
         359      200.500      120.500       30.500  -0.06396223   0.01642062   0.03244192
         360      200.500      140.500       30.500  -0.03092231   0.03400055   0.00797777
         361      200.500      160.500       30.500  -0.01604681   0.01748277   0.01739668
         362      200.500      180.500       30.500  -0.04631430   0.02298484  -0.00503297
         363      200.500      200.500       30.500   0.02094751   0.04824240   0.01887371
         364        0.500        0.500       50.500  -0.01471308  -0.01348676   0.03235538
         365        0.500       20.500       50.500   0.00951833   0.05179079   0.01365349
         366        0.500       40.500       50.500   0.01425912   0.02476858   0.02454461
         367        0.500       60.500       50.500   0.01826806   0.03017361   0.01558548
         368        0.500       80.500       50.500   0.05930230   0.03354475   0.02438013
         369        0.500      100.500       50.500   0.03709274   0.00942230   0.02478950
         370        0.500      120.500       50.500   0.02494137   0.02420607  -0.03273301
         371        0.500      140.500       50.500   0.02088811  -0.00655876   0.00676336
         372        0.500      160.500       50.500   0.02760623   0.00169727   0.00980842
         373        0.500      180.500       50.500  -0.00417837  -0.00478625   0.00373123
         374        0.500      200.500       50.500  -0.01052184   0.06307258  -0.02323872
         375       20.500        0.500       50.500   0.02669296   0.04554865   0.00680744
         376       20.500       20.500       50.500   0.01815897   0.03645971  -0.01439264
         377       20.500       40.500       50.500   0.01111664   0.03907113   0.00493733
         378       20.500       60.500       50.500   0.04099752   0.02806916  -0.00181675
         379       20.500       80.500       50.500   0.04467613   0.01498384   0.01591731
         380       20.500      100.500       50.500   0.04081225   0.02227177  -0.00756206
         381       20.500      120.500       50.500   0.01836861   0.00355886  -0.02497980
         382       20.500      140.500       50.500   0.01237249   0.01523003  -0.02173021
         383       20.500      160.500       50.500   0.02980035   0.02003449  -0.02409477
         384       20.500      180.500       50.500   0.02174143   0.00331815  -0.01403954
         385       20.500      200.500       50.500   0.01440229  -0.02879681   0.01362353
         386       40.500        0.500       50.500   0.04731227   0.05803605  -0.07393037
         387       40.500       20.500       50.500   0.03956518   0.05103577  -0.03256636
         388       40.500       40.500       50.500   0.03624403   0.04840951  -0.01050862
         389       40.500       60.500       50.500   0.04641391   0.04621471  -0.01367221
         390       40.500       80.500       50.500   0.08451101   0.03312632  -0.00725419
         391       40.500      100.500       50.500   0.07617566   0.01142631  -0.00957178
         392       40.500      120.500       50.500   0.05340519  -0.00176696  -0.00727599
         393       40.500      140.500       50.500   0.03205699  -0.00386310  -0.02410487
         394       40.500      160.500       50.500   0.03244550  -0.00456644  -0.01010914
         395       40.500      180.500       50.500   0.01310566  -0.00708367  -0.00952255
         396       40.500      200.500       50.500   0.02768610  -0.01044405  -0.02612558
         397       60.500        0.500       50.500  -0.00085484   0.02789216  -0.05994858
         398       60.500       20.500       50.500   0.02294725   0.05223561  -0.03108977
         399       60.500       40.500       50.500   0.02444749   0.06932082  -0.02013995
         400       60.500       60.500       50.500   0.07806463   0.06885624  -0.01768675
